,lat,lon,MWS,CPSL,shum,ciz,vvr,vor,Rp
337,12.9,-53.6,46.25,1010,3179.4,7.309999942779541,-0.0900000035762786,286.48,385.86
338,13.2,-55.4,46.25,1010,3019.68,8.630000114440918,-0.1099999994039535,239.37,444.42
339,13.5,-57.4,55.5,1010,2184.93,9.69,0.01,133.22,558.29
340,13.6,-59.5,55.5,1010,1869.63,10.38,-0.08,124.65,508.58
341,13.6,-61.6,55.5,1010,2006.04,12.05,-0.11,129.03,544.94
342,13.7,-63.7,55.5,1010,2334.22,11.66,-0.11,128.45,605.68
343,14.0,-65.7,46.25,1010,2386.79,11.76,-0.03,98.59,620.58
344,14.9,-67.7,46.25,1010,2158.1,15.71,-0.09,88.82,611.5
345,16.0,-69.7,46.25,1011,1739.47,17.92,-0.03,105.19,661.2
346,16.5,-71.5,46.25,1011,1582.42,18.19,-0.04,102.02,568.75
347,17.0,-73.0,46.25,1011,1544.67,17.96,-0.03,87.37,711.42
348,17.1,-74.6,46.25,1011,1480.07,17.4,-0.01,47.25,597.23
349,17.2,-76.2,46.25,1011,1765.39,16.68,-0.01,-20.53,642.91
350,17.0,-77.2,46.25,1011,2028.95,15.39,-0.07,-13.81,581.96
351,17.1,-78.2,46.25,1011,2384.11,12.01,-0.03,0.29,664.17
352,17.4,-79.2,37.0,1013,2396.65,9.63,0.02,-7.23,586.8
353,17.8,-80.2,37.0,1013,2501.51,8.850000381469727,0.050000000745058,71.75,385.7
354,18.4,-81.1,37.0,1013,2729.34,8.029999732971191,-0.0700000002980232,50.12,379.45
355,19.0,-81.9,37.0,1012,2890.63,9.23,-0.09,-31.67,575.34
356,19.7,-82.7,46.25,1010,2966.58,7.21999979019165,0.0099999997764825,-9.72,458.22
357,20.3,-83.5,46.25,1009,2815.31,7.829999923706055,0.0599999986588954,-10.61,439.07
358,20.9,-84.3,46.25,1008,2649.25,10.48,-0.03,-69.65,722.42
359,21.5,-85.5,46.25,1008,3015.53,9.84,-0.05,-35.1,644.09
360,22.0,-86.6,55.5,1008,3172.21,8.050000190734863,0.0099999997764825,21.73,394.94
361,22.5,-87.6,64.75,1008,2766.0,9.6,-0.01,-113.47,577.94
362,22.9,-88.3,74.0,1007,2767.39,9.68,-0.05,-57.34,678.56
363,23.1,-89.0,83.25,1006,2673.65,7.68,-0.03,-44.28,642.45
364,23.4,-89.8,83.25,1005,2660.89,8.520000457763672,0.0,-62.53,496.77
365,24.0,-90.6,92.5,1002,2211.13,12.21,-0.01,-36.68,537.34
366,24.4,-90.6,83.25,1003,2483.46,9.949999809265137,-0.050000000745058,56.34,365.04
367,24.7,-90.6,74.0,1003,1851.16,8.23,-0.03,-7.09,994.62
368,25.2,-90.6,74.0,1003,1885.9,11.97,-0.05,13.85,741.18
369,25.7,-90.4,83.25,1001,1927.39,12.31,-0.04,9.46,556.8
370,26.4,-89.6,101.7,1001,1935.82,11.96,-0.08,35.4,762.64
371,27.0,-88.8,92.5,1007,2082.81,12.59,-0.02,46.56,1118.09
372,27.7,-88.1,83.25,1008,2216.75,14.71,-0.1,63.08,1020.3
373,29.0,-86.1,83.25,1002,2557.69,16.11,-0.17,130.13,717.41
374,29.6,-85.1,74.0,1002,2461.69,17.55,-0.24,155.32,710.18
375,30.2,-84.0,55.5,1006,2368.43,19.6,-0.19,168.03,754.78
376,31.9,-81.3,46.25,1008,2614.18,23.37,-0.11,178.53,615.18
377,33.5,-79.0,46.25,1008,2570.3,24.7,-0.14,166.37,618.94
378,19.7,-95.4,55.5,1006,3762.65,9.9,-0.14,70.15,847.52
379,19.9,-95.7,64.75,1002,3782.37,9.32,-0.11,55.06,911.71
380,20.0,-95.8,64.75,1005,3926.91,9.04,-0.1,43.03,706.8
381,20.4,-96.4,64.75,1005,3829.58,9.24,-0.14,34.46,643.07
382,20.8,-97.3,64.75,1005,3544.81,9.76,-0.08,45.05,656.97
383,21.4,-98.1,46.25,1007,4053.12,9.4399995803833,-0.050000000745058,107.47,450.12
384,22.0,-98.5,46.25,1008,3428.99,8.93,0.04,35.57,567.32
385,18.1,-87.0,46.25,1008,3618.84,16.31,-0.31,205.65,674.89
386,18.7,-86.9,46.25,1007,3630.64,17.07,-0.27,219.78,848.92
387,19.1,-86.8,46.25,1006,3476.85,16.64,-0.23,233.04,857.33
388,19.6,-86.6,46.25,1005,3490.12,15.43,-0.18,221.86,823.36
389,20.1,-86.0,46.25,1005,3762.26,18.41,-0.22,244.99,827.73
390,21.2,-85.8,46.25,1005,3822.59,21.66,-0.26,262.07,683.74
391,22.3,-85.8,55.5,1004,3451.29,22.56,-0.23,243.44,893.25
392,23.6,-85.7,74.0,1000,3355.2,24.37,-0.26,264.52,850.36
393,24.3,-85.2,92.5,997,3083.99,24.61,-0.24,295.38,981.64
394,25.1,-84.6,83.25,998,2564.5,23.81,-0.2,314.83,937.08
395,27.0,-83.2,74.0,1000,2537.65,24.15,-0.29,393.44,1004.96
396,27.5,-82.7,55.5,1000,2557.45,23.36,-0.29,414.72,1050.18
397,29.7,-82.1,55.5,1001,2644.54,23.63,-0.27,388.61,1024.97
398,31.4,-81.4,64.75,997,2408.26,22.93,-0.22,384.32,1040.68
399,32.1,-81.0,74.0,994,2149.22,18.27,-0.14,423.2,924.37
400,32.8,-80.0,74.0,994,2041.54,15.51,-0.12,483.9,937.73
401,33.7,-78.4,74.0,994,1800.09,14.04,-0.04,471.08,1071.59
402,21.5,-91.1,46.25,1006,4086.01,10.32,-0.12,179.68,836.2
403,22.1,-92.0,46.25,1006,3957.73,10.6,-0.13,150.14,829.58
404,22.8,-92.8,55.5,1006,4177.56,12.74,-0.18,180.52,799.71
405,23.7,-93.7,55.5,1005,4083.18,11.57,-0.05,160.78,825.16
406,24.7,-95.0,55.5,1006,4029.32,11.33,-0.1,149.57,748.0
407,26.1,-96.6,55.5,1006,3887.95,10.89,-0.12,141.64,599.27
408,26.1,-97.1,55.5,1006,3860.9,11.17,-0.14,144.4,621.6
409,26.1,-97.8,46.25,1007,3914.62,12.15,-0.14,152.82,635.66
410,25.9,-98.8,46.25,1007,4391.66,13.43,-0.1,156.32,719.85
411,26.1,-99.7,37.0,1008,4350.69,12.71,-0.04,108.62,669.22
412,26.5,-100.6,37.0,1009,4050.74,12.22,-0.06,111.45,841.95
413,27.3,-101.3,37.0,1010,4312.4,13.239999771118164,-0.1099999994039535,224.83,424.04
414,28.1,-102.2,37.0,1010,4245.31,12.49,-0.1,71.55,787.33
415,30.7,-79.7,37.0,1014,3053.26,16.100000381469727,-0.0900000035762786,31.12,468.0
416,30.3,-79.4,37.0,1014,2738.04,12.78,-0.12,22.79,769.37
417,29.8,-79.1,37.0,1014,2831.55,11.25,-0.09,36.08,827.62
418,29.3,-78.8,37.0,1014,3026.16,10.619999885559082,0.0099999997764825,37.05,487.45
419,28.8,-78.5,37.0,1014,3611.65,10.3100004196167,-0.1299999952316284,153.45,321.56
420,28.3,-78.3,46.25,1013,3234.16,9.960000038146973,-0.3100000023841858,86.81,428.95
421,27.8,-78.2,55.5,1011,2883.24,9.55,-0.11,70.11,665.76
422,27.5,-78.1,64.75,1008,2788.59,9.46,-0.06,59.66,846.63
423,27.1,-78.0,74.0,1001,3075.7,9.970000267028809,-0.0900000035762786,191.61,431.39
424,27.4,-77.5,83.25,999,2388.96,9.65,-0.05,95.7,518.12
425,27.8,-77.1,111.0,995,2347.23,10.89,-0.05,78.19,777.79
426,28.4,-76.8,111.0,996,2333.83,11.79,-0.01,99.22,713.74
427,29.0,-76.6,92.5,999,2177.6,13.97,-0.0,117.08,586.99
428,29.5,-76.2,83.25,999,2525.37,17.8799991607666,0.0199999995529651,215.22,439.16
429,30.0,-75.8,83.25,999,2053.96,19.79,-0.01,62.92,693.9
430,30.5,-75.3,83.25,1000,2075.77,19.2,0.04,45.57,774.42
431,30.9,-74.7,83.25,1001,2176.64,18.17,-0.01,65.17,835.63
432,31.4,-74.1,83.25,1002,2365.74,18.16,-0.07,69.06,525.68
433,31.9,-73.4,83.25,1005,2308.03,16.55,-0.06,51.65,872.58
434,32.4,-72.7,83.25,1005,2293.68,17.82,0.03,88.15,601.55
435,33.0,-72.0,74.0,1005,1979.75,20.5,-0.04,48.23,568.18
436,33.5,-71.2,64.75,1006,1819.16,20.96,-0.02,36.41,692.19
437,34.1,-70.1,64.75,1007,1823.82,22.05,-0.02,21.85,855.76
438,30.1,-76.1,55.5,1010,2228.6,28.63,-0.25,206.55,888.23
439,31.1,-75.1,64.75,1006,2150.09,28.2,-0.19,263.79,851.04
440,32.3,-75.0,74.0,1001,1605.48,22.79,-0.1,257.47,713.9
441,32.4,-75.3,74.0,1001,1413.9,19.7,-0.01,277.36,548.3
442,32.0,-75.9,74.0,1000,1314.16,11.87,-0.08,346.17,575.61
443,31.5,-76.2,74.0,999,1362.16,11.28,-0.06,322.64,604.16
444,31.1,-77.0,83.25,998,1414.08,10.31,0.01,245.63,871.57
445,30.7,-78.0,83.25,998,2607.25,12.270000457763672,-0.2899999916553497,2172.72,174.38
446,30.3,-78.9,92.5,998,2654.24,14.390000343322754,-0.3400000035762787,1824.42,212.36
447,30.1,-79.8,101.7,997,2419.52,14.0,-0.1599999964237213,699.39,348.12
448,30.1,-80.5,111.0,992,1852.96,11.73,-0.03,186.19,931.2
449,30.1,-80.7,111.0,993,1837.43,11.69,-0.02,185.56,929.88
450,30.2,-81.4,101.7,994,3090.19,14.739999771118164,-0.2300000041723251,1169.18,279.91
451,30.2,-81.7,92.5,996,2743.22,13.529999732971191,-0.1500000059604644,757.6,345.39
452,30.4,-82.5,55.5,1000,2611.43,15.40999984741211,-0.0700000002980232,572.86,392.62
453,30.5,-83.0,55.5,1003,3775.41,12.109999656677246,-0.2599999904632568,1215.03,232.94
454,30.6,-83.2,46.25,1005,3595.65,10.300000190734863,-0.0199999995529651,755.34,311.28
455,30.8,-83.4,46.25,1005,3520.19,13.479999542236328,-0.1700000017881393,848.37,270.65
456,31.3,-83.0,46.25,1006,2621.67,15.010000228881836,-0.1099999994039535,310.94,473.09
457,31.7,-82.7,46.25,1006,2096.42,12.43,-0.11,161.36,622.78
458,32.0,-81.8,46.25,1004,2205.35,13.43,-0.11,186.97,684.99
459,32.6,-80.6,64.75,1002,2511.57,19.209999084472656,-0.3600000143051147,489.44,400.75
460,33.7,-78.9,74.0,1000,2663.6,19.899999618530277,-0.449999988079071,626.7,364.28
461,34.5,-77.1,74.0,997,2072.91,20.98,-0.16,249.57,627.84
462,12.4,-81.5,37.0,1009,4135.17,14.02,-0.13,150.19,651.92
463,13.4,-82.0,37.0,1009,4387.13,14.970000267028809,-0.2800000011920929,199.33,436.02
464,14.2,-82.8,46.25,1008,4153.47,15.43,-0.28,124.87,577.12
465,14.8,-83.8,46.25,1008,4016.21,11.54,-0.27,130.35,700.13
466,15.3,-84.8,46.25,1008,4036.47,9.63,-0.17,101.77,972.64
467,15.6,-85.9,46.25,1008,3948.98,11.52,-0.18,111.2,850.86
468,16.0,-87.0,55.5,1007,4025.74,11.03,-0.21,107.95,533.95
469,16.3,-87.9,55.5,1007,4009.34,11.53,-0.18,101.1,619.2
470,16.5,-88.4,55.5,1006,4114.35,11.96,-0.21,103.83,698.6
471,16.6,-88.6,55.5,1007,4166.05,11.89,-0.16,102.45,707.33
472,17.0,-89.3,46.25,1009,4364.64,11.270000457763672,-0.0799999982118606,128.48,483.96
473,17.6,-90.3,55.5,1008,3900.49,12.35,-0.09,112.22,558.1
474,18.2,-91.3,55.5,1008,3733.68,12.52,-0.15,85.04,627.32
475,18.8,-92.2,55.5,1007,3837.19,14.37,-0.12,85.61,699.17
476,19.2,-93.1,55.5,1007,3566.83,16.83,-0.1,77.23,587.42
477,19.5,-94.0,64.75,1006,3224.44,16.31,-0.04,98.25,644.03
478,19.6,-94.8,74.0,1005,3171.21,13.35,-0.08,98.18,583.76
479,19.6,-95.4,74.0,1003,3596.71,13.08,-0.16,85.37,797.96
480,19.6,-95.9,74.0,1003,3700.21,13.67,-0.21,73.77,784.14
481,19.6,-96.4,74.0,1003,3685.92,13.86,-0.21,71.62,788.79
482,19.6,-96.5,74.0,1004,3758.69,13.45,-0.2,89.82,639.92
483,19.6,-97.0,55.5,1007,3712.74,12.41,-0.12,69.18,570.18
484,19.6,-97.5,46.25,1011,3869.5,11.59,-0.1,38.07,598.45
485,27.0,-94.3,83.25,1005,3353.6,14.44,-0.01,187.64,888.29
486,27.6,-95.2,83.25,1001,3266.59,15.2,-0.12,186.38,603.33
487,28.0,-96.0,92.5,997,3391.08,17.01,-0.15,222.32,533.18
488,28.2,-96.7,92.5,997,3465.11,15.90999984741211,-0.1899999976158142,397.88,458.1
489,28.2,-96.7,92.5,997,3274.77,16.23,-0.13,224.77,664.36
490,29.1,-96.9,74.0,998,3282.36,16.65,-0.09,192.84,804.29
491,30.3,-97.1,55.5,999,3533.49,15.979999542236328,-0.1000000014901161,216.16,487.32
492,31.7,-97.4,55.5,999,3320.32,16.93,-0.27,166.64,548.04
493,32.6,-97.5,46.25,999,3058.08,15.98,-0.19,164.34,639.45
494,33.5,-97.3,46.25,1000,2912.65,18.73,-0.12,117.39,796.12
495,34.2,-96.9,46.25,1002,2573.19,18.22,-0.12,116.18,809.13
496,34.8,-96.3,37.0,1003,2527.05,16.41,-0.17,212.29,610.35
497,27.2,-72.1,55.5,1010,2263.84,14.8,-0.08,94.92,584.9
498,27.7,-73.1,55.5,1009,2283.98,10.63,-0.09,120.94,536.89
499,28.3,-74.4,55.5,1009,2276.0,11.48,-0.11,145.78,674.55
500,28.8,-75.5,55.5,1009,2240.99,12.38,0.03,126.11,510.81
501,29.4,-76.7,55.5,1009,2113.79,10.55,-0.01,94.39,558.29
502,30.0,-78.0,64.75,1008,2163.55,12.2,-0.1,121.01,672.83
503,30.7,-79.1,74.0,1008,2001.24,14.72,-0.12,113.51,729.7
504,31.0,-79.4,74.0,1007,2078.79,15.31,-0.02,123.27,599.69
505,31.7,-79.4,64.75,1007,2057.8,13.979999542236328,-0.0599999986588954,400.58,399.96
506,32.7,-79.7,55.5,1007,2429.57,13.33,-0.13,151.31,572.0
507,32.8,-79.8,55.5,1007,2431.37,13.6,-0.13,153.31,587.44
508,33.0,-80.3,55.5,1010,2256.56,13.04,-0.08,139.1,806.0
509,32.7,-80.3,46.25,1011,2165.8,12.78,-0.0,116.62,723.24
510,33.1,-80.0,46.25,1011,2042.63,11.58,0.01,108.63,758.32
511,33.3,-79.8,46.25,1012,1993.53,11.99,-0.03,134.94,787.82
512,33.4,-79.6,46.25,1011,1907.08,12.88,-0.05,106.75,1102.28
513,33.2,-79.3,46.25,1009,1852.65,12.29,-0.02,131.88,733.3
514,33.1,-78.8,46.25,1007,1619.26,10.3,0.04,79.98,750.99
515,33.2,-78.4,46.25,1007,1780.71,10.0,-0.0799999982118606,483.11,309.58
516,33.3,-78.0,46.25,1007,1696.81,10.76,-0.01,59.54,667.24
517,33.4,-77.7,37.0,1008,1776.14,11.06,-0.01,22.87,566.47
518,33.4,-77.3,37.0,1009,2429.5,4.409999847412109,-0.1099999994039535,1063.36,126.46
519,33.4,-76.9,37.0,1009,1962.04,8.59,-0.03,50.52,563.21
520,33.5,-76.4,37.0,1010,1951.36,11.46,-0.01,67.89,805.5
521,34.1,-76.0,37.0,1010,1733.71,11.73,0.05,62.29,667.75
522,34.7,-75.7,46.25,1010,2293.26,8.420000076293945,-0.0799999982118606,330.77,306.59
523,34.8,-64.6,46.25,1009,1148.78,20.15999984741211,-0.0,1395.64,87.12
524,33.8,-61.2,46.25,1011,1691.11,17.229999542236328,0.050000000745058,180.56,370.58
525,33.4,-59.2,46.25,1012,1803.51,19.780000686645508,0.0900000035762786,530.03,218.76
526,33.0,-57.1,46.25,1013,1894.5,22.940000534057617,-0.0199999995529651,724.06,156.95
527,32.4,-54.5,46.25,1013,1631.73,17.790000915527344,0.1099999994039535,730.92,95.54
528,31.6,-51.5,46.25,1014,2026.06,14.529999732971191,-0.050000000745058,661.96,97.2
529,31.0,-48.7,46.25,1014,1986.48,14.19,0.05,35.14,554.06
530,30.3,-46.2,46.25,1015,2052.75,12.93000030517578,0.0399999991059303,394.86,196.45
531,29.6,-42.9,46.25,1015,1867.57,17.43,0.03,82.2,595.52
532,29.2,-40.3,55.5,1015,2358.46,14.829999923706056,0.0099999997764825,265.1,368.22
533,28.9,-38.0,55.5,1015,2321.1,15.8,-0.02,125.2,709.54
534,28.8,-36.2,55.5,1015,2242.15,16.77,-0.01,136.09,597.11
535,28.9,-34.7,46.25,1015,2022.2,15.35,-0.04,119.51,1004.93
536,29.1,-33.5,46.25,1016,1823.39,16.04,0.0,117.89,618.16
537,29.5,-32.5,46.25,1016,1450.25,18.96,0.01,109.58,565.33
538,10.0,-34.9,55.5,1008,3533.87,7.929999828338623,-0.2199999988079071,246.46,466.12
539,10.1,-36.5,55.5,1008,3556.24,9.449999809265137,-0.1899999976158142,243.08,477.25
540,10.1,-38.0,64.75,1007,3182.48,9.58,-0.13,138.52,511.9
541,10.1,-39.5,64.75,1007,3385.88,9.609999656677246,-0.209999993443489,188.62,491.62
542,10.2,-40.9,74.0,1005,2970.81,7.74,-0.08,135.23,601.57
543,10.3,-42.3,83.25,1003,3370.99,8.039999961853027,-0.1400000005960464,266.36,395.91
544,10.3,-43.4,101.7,999,2972.97,7.91,-0.07,113.75,607.0
545,10.5,-44.6,129.5,991,2892.65,8.9,-0.1,109.56,596.54
546,10.7,-46.0,129.5,992,3041.21,9.949999809265137,-0.0099999997764825,188.82,464.32
547,10.6,-47.3,120.2,993,3245.34,9.359999656677246,-0.0099999997764825,178.9,448.93
548,10.7,-48.3,120.2,994,3595.72,10.220000267028809,-0.0299999993294477,350.45,321.37
549,11.1,-49.3,120.2,995,2989.9,9.350000381469728,-0.050000000745058,199.84,424.41
550,11.7,-50.4,101.7,999,3173.59,10.09000015258789,-0.0399999991059303,510.94,261.86
551,12.4,-52.0,83.25,1003,2225.3,9.15999984741211,-0.0799999982118606,170.72,455.4
552,12.9,-53.6,83.25,1005,2026.37,10.40999984741211,-0.0299999993294477,228.52,419.74
553,13.4,-55.2,83.25,1006,2008.3,10.760000228881836,-0.1899999976158142,279.3,395.94
554,14.1,-56.9,83.25,1006,2009.78,13.350000381469728,-0.050000000745058,157.22,459.79
555,14.8,-59.2,74.0,1008,1861.6,12.579999923706056,-0.0700000002980232,151.83,471.33
556,15.5,-61.3,64.75,1010,2525.14,12.81999969482422,-0.1400000005960464,324.74,323.93
557,16.2,-63.2,64.75,1011,1791.04,15.45,-0.03,92.55,557.89
558,16.6,-65.3,64.75,1013,1856.21,15.28,-0.09,91.91,550.24
559,17.1,-67.1,64.75,1013,2422.18,14.109999656677246,-0.1800000071525573,128.11,466.22
560,17.6,-68.9,64.75,1013,2046.55,13.92,-0.07,80.44,543.59
561,18.1,-70.5,55.5,1013,1898.36,17.39,-0.04,51.67,591.92
562,19.3,-71.6,55.5,1013,2154.1,19.559999465942383,-0.0700000002980232,43.72,478.46
563,20.2,-72.4,55.5,1013,2102.55,17.93,-0.17,8.86,633.28
564,21.3,-73.0,46.25,1013,2453.73,15.66,-0.01,-4.47,579.53
565,22.4,-73.6,46.25,1013,2764.97,14.359999656677246,-0.050000000745058,-31.34,441.1
566,23.7,-73.8,46.25,1013,2586.85,12.58,-0.21,-22.36,506.68
567,25.2,-73.8,46.25,1013,2590.8,11.9,-0.17,16.92,578.28
568,26.7,-73.6,46.25,1013,2562.75,9.94,0.03,-27.62,534.57
569,28.2,-73.1,46.25,1013,2642.54,12.4399995803833,0.0099999997764825,-36.61,402.5
570,29.6,-72.4,46.25,1013,2095.32,13.79,-0.09,7.84,523.46
571,30.8,-71.6,46.25,1013,2242.07,13.32,-0.18,28.42,670.86
572,31.9,-70.7,46.25,1013,2245.93,15.97,-0.11,85.25,847.58
573,32.6,-70.1,46.25,1013,1872.46,16.79,-0.18,103.53,830.02
574,33.3,-69.4,46.25,1013,1626.99,18.56,-0.21,178.0,716.11
575,33.9,-68.6,46.25,1013,1411.41,16.16,-0.1,198.89,787.56
576,34.5,-68.0,46.25,1013,1249.31,14.93000030517578,-0.0299999993294477,266.83,446.69
577,28.5,-86.5,46.25,1009,3862.67,12.100000381469728,-0.2899999916553497,200.22,491.1
578,28.1,-87.1,55.5,1009,3624.96,14.04,-0.16,141.83,608.0
579,27.8,-87.6,55.5,1008,3356.51,14.61,-0.04,157.79,1050.08
580,27.7,-88.0,64.75,1007,3438.66,14.49,-0.14,175.16,601.98
581,27.7,-88.4,64.75,1005,3472.52,16.56,-0.17,194.73,554.46
582,27.7,-88.8,74.0,1005,3265.86,16.29,-0.22,233.68,738.8
583,27.8,-89.2,83.25,1001,3201.31,18.6,-0.06,238.94,938.99
584,27.9,-89.7,83.25,1001,3102.39,19.42,-0.14,242.7,585.97
585,28.1,-90.2,92.5,998,3398.52,22.51,-0.22,318.86,682.48
586,28.4,-90.7,101.7,993,3166.43,22.37,-0.16,293.45,758.12
587,28.6,-91.1,111.0,993,3162.55,22.4,-0.09,306.63,847.66
588,28.9,-91.5,111.0,993,3245.41,26.19,-0.19,317.58,609.68
589,29.3,-91.9,120.2,993,3411.08,27.86,-0.23,315.51,566.41
590,29.6,-92.2,120.2,993,3249.79,26.96,-0.26,335.62,588.07
591,29.9,-92.4,111.0,996,3301.48,25.19,-0.23,325.09,617.96
592,30.4,-92.8,92.5,999,2911.62,24.51,-0.07,267.25,884.79
593,31.0,-93.2,74.0,1003,2990.25,24.57,-0.22,232.34,740.26
594,31.6,-93.5,64.75,1005,2898.92,23.48,-0.24,303.07,674.64
595,32.3,-93.6,64.75,1007,2535.46,19.3,-0.2,275.97,801.57
596,33.0,-93.6,46.25,1008,2378.89,16.81,-0.08,265.66,882.75
597,33.9,-93.6,46.25,1008,2291.65,13.75,-0.1,224.62,793.82
598,34.7,-93.6,37.0,1008,2187.76,8.58,-0.11,323.74,727.8
599,25.7,-84.8,55.5,1011,2803.09,14.84,-0.1,134.62,818.04
600,26.2,-84.9,83.25,1010,2789.17,15.49,-0.19,151.62,892.09
601,26.4,-85.6,74.0,1007,2772.54,14.43,-0.08,197.92,695.52
602,26.6,-86.3,64.75,1008,2394.81,14.41,-0.03,151.68,882.13
603,26.9,-87.0,64.75,1007,2096.24,14.06,-0.06,162.52,963.83
604,26.8,-87.2,64.75,1007,2238.48,10.8,-0.04,184.69,660.86
605,26.7,-87.5,55.5,1005,2180.13,10.29,0.02,153.23,655.8
606,26.6,-87.8,55.5,1005,2049.91,10.979999542236328,-0.0799999982118606,315.99,426.44
607,26.9,-87.7,55.5,1006,2164.61,13.630000114440918,-0.0700000002980232,451.0,369.78
608,27.1,-87.5,64.75,1005,2752.71,13.71,-0.1,137.75,648.37
609,27.3,-87.3,64.75,1003,2850.67,15.28,-0.02,130.7,855.62
610,27.5,-86.7,74.0,1004,3031.87,16.760000228881836,-0.1199999973177909,305.81,431.72
611,28.1,-86.4,92.5,990,3054.59,18.64,-0.22,142.43,517.19
612,28.6,-86.4,111.0,991,3241.4,17.28,-0.23,177.68,648.84
613,29.5,-86.3,111.0,992,3148.38,16.06,-0.1,175.7,762.78
614,30.4,-86.3,111.0,990,3202.45,16.05,-0.03,151.91,712.19
615,30.6,-86.4,111.0,991,3199.6,15.75,-0.04,140.85,679.84
616,31.8,-86.9,46.25,1007,3584.42,13.43000030517578,-0.1000000014901161,317.13,457.83
617,32.7,-87.7,37.0,1009,3508.95,13.579999923706056,-0.0799999982118606,365.59,392.38
618,33.3,-88.5,27.75,1012,3209.22,12.05,0.03,144.86,502.19
619,34.0,-89.1,27.75,1015,3506.74,9.829999923706056,0.0900000035762786,502.71,297.93
620,32.0,-77.2,55.5,1008,2452.82,13.83,-0.09,98.96,549.79
621,31.5,-77.1,55.5,1004,2819.84,13.960000038146973,0.0099999997764825,305.95,427.56
622,31.1,-77.0,55.5,1004,2450.42,14.699999809265137,-0.0799999982118606,364.98,411.84
623,30.7,-76.6,55.5,1004,2643.76,16.639999389648438,-0.1500000059604644,442.04,412.28
624,30.4,-76.4,64.75,1002,2636.66,16.38,-0.13,186.13,737.52
625,30.1,-76.2,74.0,999,2643.75,17.88,-0.11,192.97,743.35
626,29.7,-76.2,74.0,999,2434.29,20.91,-0.09,190.94,844.96
627,29.4,-76.0,74.0,999,2461.7,19.92,-0.15,194.88,968.69
628,29.7,-75.7,74.0,1000,2121.96,16.03,-0.18,245.76,1058.4
629,29.7,-75.3,83.25,1000,1772.18,16.24,-0.07,252.65,900.41
630,29.7,-74.9,83.25,1000,1552.28,15.34,-0.1,286.06,736.74
631,29.9,-74.0,83.25,1003,1510.57,14.22,-0.14,263.96,868.06
632,31.0,-72.0,83.25,1008,1518.91,17.05,-0.14,290.49,744.4
633,19.5,-89.0,37.0,1009,3427.94,11.35,-0.1,166.87,687.42
634,20.0,-89.3,37.0,1008,3280.64,11.6,-0.15,142.64,725.04
635,20.3,-89.4,37.0,1008,3443.2,12.13,-0.17,168.99,636.91
636,21.0,-89.8,37.0,1008,3400.91,12.23,-0.08,178.69,770.92
637,22.0,-90.0,55.5,1007,3166.0,11.18,-0.07,144.94,682.31
638,23.4,-90.5,64.75,1007,2781.45,10.31,-0.14,125.36,769.14
639,24.6,-91.1,74.0,1009,2835.37,11.48,-0.16,146.22,901.81
640,25.9,-91.3,83.25,1008,2928.74,13.2,-0.03,156.0,994.63
641,27.1,-91.5,83.25,1007,3063.18,14.25,-0.19,167.18,625.46
642,28.2,-91.5,92.5,1002,2974.62,16.93,-0.23,230.68,559.58
643,29.1,-91.0,92.5,997,2913.32,17.88,-0.24,200.73,932.29
644,29.3,-91.0,92.5,997,2907.99,17.97,-0.23,200.39,992.0
645,30.4,-90.3,83.25,998,3189.45,18.04,-0.14,175.31,773.07
646,31.6,-89.3,55.5,1003,3159.14,19.58,-0.2,163.18,653.86
647,32.7,-88.4,46.25,1004,2980.27,19.1,-0.27,201.94,726.17
648,33.6,-87.0,37.0,1007,2748.26,20.0,-0.15,202.46,985.95
649,34.1,-86.0,37.0,1007,2590.53,18.98,-0.17,211.92,846.4
650,11.4,-59.2,55.5,1010,3176.8,11.87,-0.18,173.26,566.14
651,11.7,-61.1,55.5,1009,3240.62,13.01,-0.15,181.64,631.12
652,12.2,-63.2,55.5,1009,3158.33,8.9,0.01,142.25,561.46
653,12.9,-65.3,64.75,1007,2969.51,10.02,-0.14,146.95,660.46
654,13.8,-67.6,74.0,1004,2810.57,13.98,-0.12,222.5,640.34
655,14.9,-69.8,83.25,1000,2706.54,12.53,-0.06,193.84,588.05
656,15.6,-71.8,101.7,999,2593.68,12.18,-0.03,153.93,827.74
657,16.0,-73.7,101.7,999,2560.54,11.58,-0.08,142.22,691.02
658,16.3,-75.4,111.0,995,2400.49,11.76,-0.03,75.18,505.94
659,16.7,-76.8,120.2,993,2306.69,10.4,-0.05,53.87,510.15
660,17.4,-78.1,120.2,992,2330.78,11.4,-0.07,91.02,746.58
661,18.2,-79.3,138.7,988,2434.92,13.63,-0.17,85.9,674.12
662,19.2,-80.7,148.0,984,2964.98,13.220000267028809,-0.2599999904632568,434.48,366.19
663,20.5,-81.6,166.5,980,2807.58,10.65999984741211,-0.0199999995529651,213.01,443.14
664,21.7,-82.2,166.5,976,2427.34,13.2,-0.16,17.95,922.81
665,22.7,-82.6,194.2,966,3339.17,14.010000228881836,-0.5299999713897705,377.06,318.53
666,23.0,-82.6,194.2,966,2585.56,12.28,-0.13,16.21,576.21
667,24.4,-82.9,175.7,969,2741.97,13.16,-0.23,36.37,811.99
668,26.1,-82.4,231.2,947,3115.3,14.37,-0.26,89.91,638.01
669,26.6,-82.2,240.5,941,3154.02,14.3,-0.21,95.35,622.21
